,Yelp_ID,Business_Name,Business_type,City,country,Address,Zipcode,Latitude,Longitude,url
0,ag91vNAmA0EiKzttBxzMhw,African Lion Safari,Zoos,Cambridge,CA,1386 Cooper Road,N1R 5S2,43.34249115,-80.27240753,https://www.yelp.com/biz/african-lion-safari-cambridge-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
1,CaRpvP_fQqt2mfXZ42GXBg,Springridge Farm,Zoos,Milton,CA,7256 Bell School Line,L9T 2Y1,43.4843048,-79.9059813,https://www.yelp.com/biz/springridge-farm-milton?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
2,HBegUZQ2k2CY1_d9_H5mtA,Twin Valley Animal Park,Zoos,Brantford,CA,84 Langford Church Road,N3T 5L4,43.15668,-80.12974,https://www.yelp.com/biz/twin-valley-animal-park-brantford?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
3,VEMX1R4xtF5AXwKlNMyDVg,High Park,Zoos,Toronto,CA,1873 Bloor St W,M6P 3K7,43.64762816,-79.46393967,https://www.yelp.com/biz/high-park-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
4,FvWrsrDxVLlcSI87EAlt-w,Killman Zoo,Zoos,Caledonia,CA,237 Unity Side Road E,N3W 2H7,43.10385,-79.91346,https://www.yelp.com/biz/killman-zoo-caledonia?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
5,W2W3tTQkid1Z5PXTnVQP6Q,Reptilia,Zoos,Concord,CA,2501 Rutherford Road,L4K 2N6,43.834518,-79.516441,https://www.yelp.com/biz/reptilia-concord-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
6,kC9xjFyucgCupZloE8BrWw,High Park Zoo,Zoos,Toronto,CA,77 Deer Pen Road,M6R,43.6427233,-79.4612017,https://www.yelp.com/biz/high-park-zoo-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
7,jPcQtsuSbXUQ9K_ZqMdAUg,Ostrich Land,Zoos,Caistor Centre,CA,8299 Concession 2 Road,L0R 1E0,43.03848921,-79.64062082,https://www.yelp.com/biz/ostrich-land-caistor-centre?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
8,c2W0t756lUEuvDUrtNesDw,Greenview Aviaries,Zoos,Ridgetown,CA,RR 1,N0P 2C0,42.42035,-81.8428,https://www.yelp.com/biz/greenview-aviaries-ridgetown?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
9,qsgrseb3K327HgIyoBSn5w,Indian River Reptile Zoo,Zoos,Norwood,CA,2206 County Road 38,K0L 2B0,44.3441904,-78.0867798,https://www.yelp.com/biz/indian-river-reptile-zoo-norwood?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
10,FQOrUwHgPS1Kh47-HP2sBg,Pine Ridge Ranch,Zoos,Hanmer,CA,5000 Dupuis Drive,P3P 0B3,46.6647808,-80.8817529,https://www.yelp.com/biz/pine-ridge-ranch-hanmer?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
11,fo9UxobxQ6BbYfYMqze1ig,Parc Omega,Zoos,Montebello,CA,399 Route 323 N,J0V 1L0,45.682601,-74.943811,https://www.yelp.com/biz/parc-omega-montebello-4?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
12,Ng04_qtFBIz0BHnYYd63yw,Zoo Ecomuseum,Zoos,Sainte-Anne-de-Bellevue,CA,21125 Chemin Sainte-Marie,H9X 3Y7,45.425548,-73.934785,https://www.yelp.com/biz/zoo-ecomuseum-sainte-anne-de-bellevue?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
13,kB3ijaytSINRUQIGBcBa2g,Papanack Zoo,Zoos,Wendover,CA,150 Country Road 19,K0A 3K0,45.5573235,-75.1189117,https://www.yelp.com/biz/papanack-zoo-wendover-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
14,15D23SLk7uFqht1BWEzyLw,Exotarium,Zoos,Saint-Eustache,CA,846 Chemin Fresnière,J7R 0G2,45.56563,-73.9886846,https://www.yelp.com/biz/exotarium-saint-eustache?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
15,eGw7M3mGtW4dkIDxMlqRig,Parc-Nature Cap-Saint-Jacques,Zoos,Pierrefonds,CA,183 Chemin du Cap-Saint-Jacques,H9K 1C6,45.471804,-73.93589,https://www.yelp.com/biz/parc-nature-cap-saint-jacques-pierrefonds?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
16,yMnpjTnGqsD-VC8XGHE23w,Vanderlaand Barnyard Zoo,Zoos,Inkerman,CA,11827 Oak Valley Road,K0E 1J0,45.01433568,-75.33679314,https://www.yelp.com/biz/vanderlaand-barnyard-zoo-inkerman?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
17,15zYcRCTC19bMJHd6HbSHA,Little Ray's Reptile Zoo,Zoos,Ottawa,CA,5305 Bank Street,K1X 1H2,45.2884029,-75.5744464,https://www.yelp.com/biz/little-rays-reptile-zoo-ottawa?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
